G7017,20,2021-11-24 15:00:00,2021-11-24 16:40:00,南京,上海,46,36
G7139,20,2021-11-24 15:11:00,2021-11-24 17:18:00,南京,上海,46,36
G3151,20,2021-11-24 15:23:00,2021-11-24 17:12:00,南京,上海,46,36
G9,20,2021-11-24 15:32:00,2021-11-24 16:36:00,南京,上海,46,36
G125,20,2021-11-24 15:36:00,2021-11-24 17:07:00,南京,上海,46,36
G3251,20,2021-11-24 15:40:00,2021-11-24 17:29:00,南京,上海,46,36
G7385,20,2021-11-24 15:45:00,2021-11-24 17:33:00,南京,上海,46,36
G411,20,2021-11-24 15:59:00,2021-11-24 17:25:00,南京,上海,46,36
G7371,20,2021-11-24 16:04:00,2021-11-24 18:11:00,南京,上海,46,36
G7063,20,2021-11-24 16:05:00,2021-11-24 18:21:00,南京,上海,46,36
G7281,20,2021-11-24 16:09:00,2021-11-24 18:02:00,南京,上海,46,36
D3071,20,2021-11-24 16:18:00,2021-11-24 18:47:00,南京,上海,46,36
G7709,20,2021-11-24 16:19:00,2021-11-24 17:49:00,南京,上海,46,36
G7243,20,2021-11-24 16:28:00,2021-11-24 18:34:00,南京,上海,46,36
G7119,20,2021-11-24 16:30:00,2021-11-24 18:26:00,南京,上海,46,36
G1817,20,2021-11-24 16:49:00,2021-11-24 18:12:00,南京,上海,46,36
G7021,20,2021-11-24 17:00:00,2021-11-24 18:39:00,南京,上海,46,36
D2211,20,2021-11-24 17:02:00,2021-11-24 19:20:00,南京,上海,46,36
G7267,20,2021-11-24 17:10:00,2021-11-24 19:11:00,南京,上海,46,36
G7491,20,2021-11-24 17:18:00,2021-11-24 19:29:00,南京,上海,46,36
G7083,20,2021-11-24 17:23:00,2021-11-24 19:25:00,南京,上海,46,36
G597,20,2021-11-24 17:33:00,2021-11-24 18:35:00,南京,上海,46,36
G135,20,2021-11-24 17:41:00,2021-11-24 18:59:00,南京,上海,46,36
G7247,20,2021-11-24 17:41:00,2021-11-24 20:07:00,南京,上海,46,36
G7235,20,2021-11-24 17:49:00,2021-11-24 19:50:00,南京,上海,46,36
G137,20,2021-11-24 17:55:00,2021-11-24 19:18:00,南京,上海,46,36
C3870,20,2021-11-24 17:59:00,2021-11-24 21:51:00,南京,上海,46,36
G1923,20,2021-11-24 18:03:00,2021-11-24 19:39:00,南京,上海,46,36
G3163,20,2021-11-24 18:08:00,2021-11-24 20:15:00,南京,上海,46,36
G7065,20,2021-11-24 18:09:00,2021-11-24 20:13:00,南京,上海,46,36
G11,20,2021-11-24 18:24:00,2021-11-24 19:33:00,南京,上海,46,36
G139,20,2021-11-24 18:31:00,2021-11-24 20:05:00,南京,上海,46,36
G7123,20,2021-11-24 18:34:00,2021-11-24 20:51:00,南京,上海,46,36
G141,20,2021-11-24 18:42:00,2021-11-24 20:10:00,南京,上海,46,36
D3055,20,2021-11-24 18:48:00,2021-11-24 21:18:00,南京,上海,46,36
K8365,20,2021-11-24 18:54:00,2021-11-24 22:28:00,南京,上海,46,36
G7025,20,2021-11-24 19:00:00,2021-11-24 20:40:00,南京,上海,46,36
G145,20,2021-11-24 19:05:00,2021-11-24 20:34:00,南京,上海,46,36
G7279,20,2021-11-24 19:14:00,2021-11-24 20:51:00,南京,上海,46,36
D3067,20,2021-11-24 19:14:00,2021-11-24 22:03:00,南京,上海,46,36
D3021,20,2021-11-24 19:20:00,2021-11-24 21:51:00,南京,上海,46,36
G7763,20,2021-11-24 19:29:00,2021-11-24 21:12:00,南京,上海,46,36
G7251,20,2021-11-24 19:36:00,2021-11-24 21:30:00,南京,上海,46,36
